"id","target"
"640333","1"
"640337","1"
"640340","1"
"640350","1"
"640351","1"
"640352","1"
"640353","1"
"640354","1"
"640355","1"
"640356","0"
"640358","1"
"640359","1"
"640366","1"
"640367","0"
"640368","1"
"640369","0"
"640370","1"
"640375","0"
"640377","1"
"640384","1"
"640385","1"
"640387","1"
"640389","1"
"640390","0"
"640391","1"
"640392","1"
"640393","1"
"640397","1"
"640398","0"
"640399","1"
"640401","1"
"640402","1"
"640403","1"
"640404","1"
"640405","1"
"640406","1"
"640407","1"
"640408","1"
"640409","1"
"640410","1"
"640411","1"
"640412","1"
"640413","0"
"640414","0"
"640415","0"
"640419","1"
"640420","1"
"640421","1"
"640422","1"
"640424","1"
"640425","1"
"640426","1"
"640427","0"
"640429","0"
"640431","1"
"640432","1"
"640433","1"
"640434","1"
"640436","1"
"640437","1"
"640438","1"
"640439","1"
"640441","0"
"640442","0"
"640443","1"
"640444","1"
"640445","1"
"640446","1"
"640447","0"
"640448","1"
"640449","1"
"640453","1"
"640455","0"
"640458","0"
"640459","1"
"640460","0"
"640463","1"
"640467","1"
"640468","1"
"640469","0"
"640470","0"
"640471","1"
"640472","1"
"640473","1"
"640474","1"
"640475","1"
"640476","1"
"640477","1"
"640478","1"
"640479","1"
"640480","1"
"640481","1"
"640482","1"
"640483","1"
"640484","1"
"640485","1"
"640486","1"
"640487","1"
"640488","1"
"640489","1"
"640490","1"
"640491","1"
"640492","1"
"640493","0"
"640494","1"
"640496","1"
"640497","1"
"640498","1"
"640499","1"
"640500","1"
"640501","1"
"640502","0"
"640503","1"
"640504","1"
"640506","1"
"640507","0"
"640508","0"
"640511","1"
"640512","0"
"640513","1"
"640514","1"
"640515","0"
"640516","0"
"640518","0"
"640519","0"
"640520","0"
"640521","1"
"640522","0"
"640523","1"
"640524","1"
"640526","0"
"640527","1"
"640528","1"
"640529","0"
"640530","0"
"640531","0"
"640533","1"
"640534","1"
"640535","0"
"640536","0"
"640537","1"
"640538","1"
"640541","1"
"640542","1"
"640543","1"
"640546","1"
"640547","1"
"640549","1"
"640550","1"
"640551","0"
"640552","1"
"640555","1"
"640556","1"
"640557","1"
"640558","1"
"640559","1"
"640560","1"
"640562","1"
"640563","1"
"640564","1"
"640565","1"
"640566","1"
"640567","1"
"640568","0"
"640569","1"
"640571","1"
"640572","1"
"640573","1"
"640574","1"
"640575","1"
"640576","0"
"640577","1"
"640578","1"
"640579","1"
"640580","0"
"640582","1"
"640585","1"
"640586","1"
"640587","1"
"640588","0"
"640589","0"
"640590","1"
"640591","1"
"640592","1"
"640593","1"
"640594","1"
"640595","1"
"640596","1"
"640597","1"
"640599","1"
"640601","1"
"640602","0"
"640603","0"
"640604","1"
"640605","1"
"640607","0"
"640608","0"
"640609","0"
"640610","0"
"640611","1"
"640612","1"
"640613","1"
"640614","1"
"640615","1"
"640616","1"
"640617","0"
"640619","1"
"640621","0"
"640622","1"
"640623","1"
"640624","1"
"640625","1"
"640626","1"
"640628","1"
"640630","1"
"640632","1"
"640633","1"
"640634","1"
"640635","1"
"640636","1"
"640637","1"
"640638","1"
"640639","1"
"640640","0"
"640641","1"
"640643","1"
"640644","0"
"640645","1"
"640646","1"
"640647","1"
"640650","1"
"640651","1"
"640652","1"
"640654","1"
"640655","1"
"640657","0"
"640658","1"
"640660","1"
"640662","1"
"640663","1"
"640664","1"
"640665","1"
"640666","1"
"640667","1"
"640669","1"
"640670","1"
"640674","1"
"640675","0"
"640676","0"
"640677","0"
"640681","1"
"640683","1"
"640691","1"
"640696","1"
"640698","1"
"640699","1"
"640706","0"
"640707","0"
"640709","1"
"640711","1"
"640716","1"
"640718","1"
"640719","1"
"640720","1"
"640721","1"
"640722","1"
"640724","1"
"640725","1"
"640738","1"
"640747","0"
"640748","1"
"640749","1"
"640761","1"
"640763","1"
"640765","1"
"640780","1"
"640783","1"
"640788","1"
"640789","1"
"640790","1"
"640792","0"
"640793","1"
"640796","1"
"640798","1"
"640800","0"
"640801","1"
"640802","1"
"640806","1"
"640813","1"
"640818","0"
"640820","1"
"640822","1"
"640826","1"
"640829","1"
"640834","1"
"640843","1"
"640844","1"
"640847","1"
"640848","1"
"640849","1"
"640850","1"
"640852","1"
"640856","1"
"640857","1"
"640861","0"
"640862","1"
"640863","1"
"640864","1"
"640879","1"
"640880","1"
"640881","0"
"640888","1"
"640891","1"
"640895","1"
"640896","1"
"640899","0"
"640900","0"
"640901","0"
"640902","1"
"640903","1"
"640904","0"
"640906","1"
"640912","1"
"640913","1"
"640914","0"
"640916","1"
"640920","1"
"640924","1"
"640925","1"
"640927","1"
"640930","1"
"640934","1"
"640940","0"
"640942","1"
"640945","0"
"640946","0"
"640947","1"
"640948","1"
"640949","1"
"640950","0"
"640951","1"
"640952","1"
"640953","0"
"640955","0"
"640957","0"
"640960","1"
"640962","1"
"640963","1"
"640965","0"
"640968","0"
"640975","0"
"640976","1"
"640977","0"
"640979","0"
"640981","0"
"640984","1"
"640989","1"
"640990","1"
"640992","0"
"640997","1"
"641000","0"
"641002","1"
"641003","1"
"641004","1"
"641005","1"
"641006","0"
"641018","1"
"641021","0"
"641024","1"
"641025","1"
"641026","1"
"641028","1"
"641031","1"
"641033","1"
"641051","1"
"641055","1"
"641056","1"
"641062","1"
"641064","0"
"641065","0"
"641068","1"
"641070","1"
"641071","1"
"641082","1"
"641083","0"
"641085","1"
"641087","1"
"641088","1"
"641095","0"
"641096","0"
"641098","1"
"641099","1"
"641104","1"
"641109","1"
"641113","0"
"641114","1"
"641115","1"
"641118","1"
"641119","1"
"641121","1"
"641125","1"
"641140","0"
"641141","1"
"641142","1"
"641143","1"
"641144","1"
"641146","0"
"641147","1"
"641149","1"
"641150","1"
"641151","1"
"641152","1"
"641153","1"
"641159","1"
"641160","1"
"641161","1"
"641162","1"
"641163","0"
"641164","1"
"641165","1"
"641166","1"
"641167","1"
"641168","1"
"641169","1"
"641170","1"
"641171","1"
"641172","1"
"641173","1"
"641174","1"
"641175","1"
"641176","1"
"641177","1"
"641178","1"
"641179","1"
"641180","1"
"641181","1"
"641183","1"
"641184","0"
"641185","1"
"641187","1"
"641188","1"
"641190","1"
"641191","1"
"641192","1"
"641193","0"
"641194","1"
"641195","0"
"641197","1"
"641198","1"
"641203","1"
"641208","1"
"641210","1"
"641211","1"
"641212","0"
"641213","1"
"641214","1"
"641215","1"
"641216","0"
"641217","1"
"641219","0"
"641221","1"
"641222","1"
"641224","1"
"641225","1"
"641226","1"
"641227","1"
"641228","1"
"641230","1"
"641232","1"
"641233","1"
"641235","1"
"641236","1"
"641237","1"
"641238","1"
"641239","1"
"641240","0"
"641241","1"
"641243","1"
"641244","1"
"641245","1"
"641246","1"
"641247","1"
"641248","0"
"641250","1"
"641252","1"
"641253","1"
"641257","0"
"641258","1"
"641259","1"
"641260","1"
"641262","1"
"641263","0"
"641264","1"
"641265","1"
"641266","1"
"641270","0"
"641271","1"
"641272","0"
"641273","0"
"641274","1"
"641275","1"
"641276","1"
"641277","1"
"641278","0"
"641279","1"
"641280","1"
"641281","1"
"641282","1"
"641283","1"
"641284","1"
"641285","1"
"641286","1"
"641287","1"
"641288","0"
"641289","1"
"641290","1"
"641291","1"
"641293","1"
"641294","1"
"641295","1"
"641296","0"
"641298","1"
"641299","1"
"641301","1"
"641302","1"
"641303","0"
"641304","1"
"641305","1"
"641306","1"
"641307","1"
"641308","0"
"641311","1"
"641315","1"
"641316","1"
"641317","1"
"641318","1"
"641319","1"
"641320","1"
"641321","1"
"641322","1"
"641326","1"
"641327","1"
"641328","1"
"641330","0"
"641331","1"
"641332","1"
"641333","1"
"641334","0"
"641335","0"
"641336","1"
"641337","1"
"641338","1"
"641339","1"
"641340","0"
"641341","0"
"641342","1"
"641343","1"
"641344","1"
"641345","1"
"641348","1"
"641349","0"
"641350","1"
"641351","1"
"641353","0"
"641354","1"
"641355","1"
"641356","0"
"641357","1"
"641358","1"
"641359","1"
"641360","1"
"641361","1"
"641362","0"
"641363","1"
"641364","1"
"641365","0"
"641366","1"
"641367","1"
"641368","1"
"641370","1"
"641371","0"
"641372","1"
"641373","1"
"641374","1"
"641376","1"
"641378","1"
"641379","1"
"641380","1"
"641382","1"
"641385","1"
"641386","0"
"641388","1"
"641389","1"
"641390","1"
"641391","1"
"641392","0"
"641393","1"
"641395","0"
"641398","1"
"641399","1"
"641400","1"
"641401","1"
"641402","1"
"641403","1"
"641404","1"
"641405","1"
"641406","1"
"641407","1"
"641408","1"
"641409","1"
"641410","1"
"641411","1"
"641412","1"
"641414","1"
"641415","1"
"641416","1"
"641418","1"
"641420","1"
"641421","1"
"641424","1"
"641425","1"
"641426","1"
"641427","0"
"641428","1"
"641430","0"
"641431","1"
"641432","1"
"641433","1"
"641434","1"
"641436","1"
"641437","1"
"641439","1"
"641441","1"
"641442","0"
"641445","0"
"641451","1"
"641452","1"
"641453","1"
"641456","1"
"641459","1"
"641467","1"
"641471","0"
"641472","0"
"641473","0"
"641481","0"
"641482","0"
"641483","1"
"641485","0"
"641486","1"
"641487","0"
"641488","1"
"641490","1"
"641491","1"
"641492","1"
"641493","1"
"641496","1"
"641497","1"
"641499","1"
"641500","1"
"641502","1"
"641510","1"
"641516","1"
"641517","1"
"641520","1"
"641529","1"
"641530","0"
"641531","1"
"641532","0"
"641534","1"
"641535","1"
"641536","1"
"641540","1"
"641546","0"
"641548","1"
"641549","0"
"641550","1"
"641551","1"
"641552","0"
"641556","1"
"641559","1"
"641561","1"
"641565","0"
"641567","0"
"641571","0"
"641577","1"
"641586","1"
"641587","1"
"641590","0"
"641591","1"
"641592","1"
"641593","0"
"641594","1"
"641595","0"
"641596","1"
"641597","1"
"641598","0"
"641600","0"
"641602","0"
"641604","0"
"641606","1"
"641610","1"
"641612","1"
"641613","1"
"641616","1"
"641619","1"
"641620","1"
"641622","1"
"641623","1"
"641624","1"
"641625","1"
"641628","1"
"641629","1"
"641630","1"
"641631","1"
"641632","1"
"641637","1"
"641639","1"
"641640","1"
"641642","1"
"641644","0"
"641645","1"
"641651","1"
"641652","1"
"641653","1"
"641655","1"
"641656","1"
"641657","1"
"641663","1"
"641664","1"
"641665","1"
"641666","1"
"641669","1"
"641670","1"
"641671","1"
"641672","1"
"641673","1"
"641674","1"
"641675","1"
"641676","1"
"641681","1"
"641682","1"
"641683","1"
"641702","1"
"641704","1"
"641707","0"
"641708","1"
"641709","1"
"641712","0"
"641714","1"
"641717","1"
"641718","1"
"641719","1"
"641721","1"
"641727","0"
"641729","1"
"641731","1"
"641732","1"
"641733","0"
"641734","1"
"641735","1"
"641736","1"
"641738","0"
"641739","1"
"641740","1"
"641741","1"
"641742","1"
"641744","0"
"641745","1"
"641746","1"
"641752","1"
"641753","1"
"641754","1"
"641755","1"
"641756","1"
"641757","1"
"641758","1"
"641759","1"
"641760","1"
"641762","1"
"641765","1"
"641766","1"
"641767","0"
"641778","1"
"641779","1"
"641780","1"
"641782","1"
"641784","1"
"641785","0"
"641787","0"
"641789","1"
"641790","1"
"641803","1"
"641804","1"
"641805","0"
"641806","1"
"641808","1"
"641810","1"
"641811","1"
"641813","1"
"641816","1"
"641818","1"
"641821","1"
"641824","1"
"641825","1"
"641826","1"
"641827","1"
"641828","1"
"641830","1"
"641831","1"
"641835","1"
"641838","1"
"641839","1"
"641840","1"
"641841","1"
"641844","1"
"641847","1"
"641851","1"
"641852","1"
"641853","1"
"641856","1"
"641857","1"
"641859","1"
"641860","1"
"641873","0"
"641876","1"
"641878","0"
"641879","1"
"641880","1"
"641882","1"
"641883","0"
"641887","1"
"641889","0"
"641890","0"
"641892","1"
"641893","1"
"641895","0"
"641896","1"
"641897","0"
"641898","1"
"641899","1"
"641900","0"
"641902","1"
"641903","1"
"641907","0"
"641909","0"
"641917","1"
"641918","1"
"641919","1"
"641920","1"
"641923","1"
"641924","0"
"641925","1"
"641926","1"
"641927","1"
"641928","0"
"641929","1"
"641930","1"
"641931","1"
"641932","1"
"641933","1"
"641934","1"
"641935","1"
"641936","1"
"641937","1"
"641938","1"
"641939","1"
"641940","1"
"641942","1"
"641952","0"
"641955","1"
"641956","1"
"641964","1"
"641965","1"
"641966","1"
"641967","1"
"641968","1"
"641969","1"
"641970","1"
"641973","1"
"641974","1"
"641975","1"
"641976","1"
"641977","1"
"641978","1"
"641979","1"
"641980","1"
"641981","1"
"641982","0"
"641983","1"
"641984","1"
"641985","0"
"641986","1"
"641991","0"
"641992","1"
"641993","1"
"641994","0"
"641995","1"
"641996","1"
"641997","1"
"641998","1"
"641999","1"
"642000","1"
"642001","1"
"642002","1"
"642003","1"
"642004","1"
"642006","0"
"642007","0"
"642008","1"
"642010","0"
"642011","1"
"642012","1"
"642014","1"
"642016","1"
"642017","1"
"642018","1"
"642019","1"
"642021","0"
"642022","0"
"642023","1"
"642024","1"
"642027","1"
"642028","1"
"642029","1"
"642030","1"
"642031","1"
"642032","1"
"642033","1"
"642034","0"
"642035","1"
"642036","1"
"642040","1"
"642041","1"
"642042","0"
"642043","1"
"642044","1"
"642045","1"
"642050","1"
"642051","1"
"642053","1"
"642055","1"
"642066","1"
"642069","1"
"642070","0"
"642071","0"
"642072","1"
"642073","1"
"642074","1"
"642075","1"
"642076","1"
"642077","0"
"642078","0"
"642079","0"
"642080","0"
"642081","1"
"642083","1"
"642086","1"
"642090","0"
"642091","1"
"642092","0"
"642095","1"
"642098","1"
"642099","1"
"642100","1"
"642101","1"
"642102","0"
"642103","0"
"642104","1"
"642105","1"
"642106","1"
"642107","1"
"642108","1"
"642109","1"
"642112","1"
"642113","0"
"642114","1"
"642116","0"
"642117","1"
"642118","1"
"642119","1"
"642120","1"
"642121","1"
"642122","1"
"642123","1"
"642124","1"
"642125","1"
"642126","1"
"642127","1"
"642128","1"
"642129","0"
"642130","1"
"642131","1"
"642132","1"
"642133","0"
"642134","1"
"642135","1"
"642136","1"
"642137","0"
"642138","1"
"642139","0"
"642140","1"
"642141","0"
"642142","1"
"642143","1"
"642145","1"
"642146","1"
"642148","1"
"642149","0"
"642150","1"
"642151","1"
"642152","1"
"642153","1"
"642154","1"
"642155","1"
"642156","1"
"642157","1"
"642158","1"
"642160","1"
"642161","1"
"642162","0"
"642163","1"
"642164","1"
"642165","1"
"642166","1"
"642167","1"
"642168","1"
"642169","1"
"642170","1"
"642171","1"
"642172","1"
"642174","1"
"642175","1"
"642177","1"
"642179","1"
"642180","1"
"642181","1"
"642182","1"
"642187","1"
"642188","1"
"642189","0"
"642190","0"
"642193","0"
"642194","1"
"642195","1"
"642196","1"
"642197","1"
"642199","1"
"642200","1"
"642201","1"
"642202","1"
"642203","1"
"642204","0"
"642205","1"
"642206","1"
"642210","1"
"642217","1"
"642218","0"
"642219","1"
"642220","1"
"642221","1"
"642222","1"
"642223","1"
"642224","1"
"642225","1"
"642226","1"
"642227","1"
"642228","0"
"642230","0"
"642231","1"
"642235","1"
"642236","1"
"642237","1"
"642238","0"
"642239","0"
"642240","1"
"642241","1"
"642242","1"
"642243","1"
"642244","0"
"642245","0"
"642246","0"
"642247","0"
"642248","0"
"642249","0"
"642250","1"
"642251","1"
"642252","1"
"642253","1"
"642254","0"
"642255","0"
"642256","0"
"642257","1"
"642258","1"
"642259","0"
"642260","1"
"642261","0"
"642262","0"
"642263","1"
"642264","1"
"642265","1"
"642266","1"
"642267","1"
"642268","1"
"642269","1"
"642272","1"
"642273","1"
"642274","1"
"642275","1"
"642276","1"
"642277","1"
"642278","1"
"642279","1"
"642280","1"
"642281","1"
"642282","1"
"642283","1"
"642284","1"
"642285","1"
"642286","1"
"642287","1"
"642288","1"
"642289","1"
"642290","1"
"642291","1"
"642292","1"
"642293","1"
"642294","1"
"642295","1"
"642296","1"
"642297","0"
"642298","1"
"642300","1"
"642303","1"
"642304","0"
"642305","0"
"642306","1"
"642307","1"
"642308","0"
"642309","1"
"642310","1"
"642311","1"
"642312","1"
"642313","1"
"642314","0"
"642315","1"
"642316","1"
"642317","1"
"642320","1"
"642321","1"
"642322","0"
"642323","1"
"642325","0"
"642326","1"
"642327","1"
"642328","0"
"642329","0"
"642330","1"
"642331","1"
"642332","1"
"642333","1"
"642335","1"
"642336","1"
"642337","0"
"642338","1"
"642339","1"
"642340","1"
"642342","1"
"642343","1"
"642346","1"
"642347","1"
"642349","1"
"642350","1"
"642352","1"
"642353","1"
"642354","1"
"642357","1"
"642361","0"
"642362","1"
"642363","1"
"642364","1"
"642366","1"
"642369","1"
"642370","1"
"642389","1"
"642390","1"
"642391","1"
"642393","1"
"642395","1"
"642397","0"
"642398","0"
"642399","1"
"642401","1"
"642402","1"
"642403","1"
"642404","1"
"642405","1"
"642407","1"
"642408","0"
"642409","0"
"642412","0"
"642415","1"
"642419","1"
"642420","1"
"642421","1"
"642422","1"
"642423","1"
"642424","0"
"642425","1"
"642426","1"
"642429","1"
"642430","1"
"642434","1"
"642435","1"
"642437","1"
"642438","1"
"642439","0"
"642440","1"
"642448","1"
"642450","0"
"642457","1"
"642459","1"
"642460","0"
"642461","1"
"642462","0"
"642463","1"
"642464","1"
"642465","1"
"642466","1"
"642467","0"
"642468","1"
"642469","1"
"642470","0"
"642471","0"
"642472","1"
"642473","1"
"642474","1"
"642475","1"
"642476","1"
"642477","1"
"642478","1"
"642479","1"
"642480","1"
"642481","1"
"642482","1"
"642483","1"
"642484","1"
"642485","1"
"642486","1"
"642487","1"
"642488","1"
"642489","1"
"642490","1"
"642491","1"
"642493","1"
"642494","1"
"642501","1"
"642502","0"
"642503","0"
"642504","1"
"642505","1"
"642506","1"
"642507","1"
"642508","1"
"642509","1"
"642510","1"
"642511","1"
"642512","1"
"642513","1"
"642514","0"
"642515","0"
"642529","1"
"642531","1"
"642532","1"
"642533","1"
"642534","1"
"642535","1"
"642536","1"
"642538","1"
"642539","1"
"642540","0"
"642541","1"
"642542","1"
"642545","0"
"642547","1"
"642548","1"
"642552","1"
"642553","1"
"642554","1"
"642555","0"
"642556","1"
"642557","0"
"642558","1"
"642559","0"
"642560","1"
"642561","0"
"642562","1"
"642563","1"
"642564","1"
"642565","1"
"642566","0"
"642567","1"
"642568","0"
"642569","1"
"642570","1"
"642571","1"
"642572","1"
"642573","1"
"642574","1"
"642575","1"
"642576","1"
"642577","1"
"642578","1"
"642580","1"
"642581","0"
"642582","1"
"642583","0"
"642584","0"
"642585","1"
"642586","1"
"642590","1"
"642591","1"
"642592","1"
"642593","1"
"642594","1"
"642595","0"
"642598","1"
"642599","1"
"642601","1"
"642602","1"
"642603","0"
"642604","1"
"642605","1"
"642606","0"
"642609","1"
"642610","1"
"642611","1"
"642612","1"
"642616","1"
"642618","1"
"642619","1"
"642622","1"
"642623","1"
"642624","1"
"642736","1"
"642737","0"
"642738","1"
"642739","1"
"642740","1"
"642741","1"
"642742","0"
"642743","0"
"642744","0"
"642829","1"
"642830","1"
"642831","1"
"642833","1"
"642834","0"
"642835","1"
"642836","1"
"642837","0"
"642839","1"
"642840","1"
"642842","1"
"642843","1"
"642844","1"
"642845","1"
"642846","1"
"642847","1"
"642848","1"
"642849","1"
"642850","0"
"642856","1"
"642857","1"
"642858","1"
"642859","1"
"642860","1"
"642861","1"
"642863","1"
"642864","0"
"642866","0"
"642867","1"
"642868","1"
"642869","1"
"642871","1"
"642872","1"
"642875","1"
"642877","1"
"642878","1"
"642880","0"
"642883","1"
"642885","1"
"642889","1"
"642891","1"
"642892","1"
"642894","1"
"642896","1"
"642897","1"
"642898","1"
"642902","1"
"642904","0"
"642905","1"
"642906","0"
"642908","0"
"642909","1"
"642910","0"
"642911","0"
"642912","1"
"642913","1"
"642914","1"
"642916","1"
"642917","1"
"642918","1"
"642919","1"
"642920","0"
"642921","1"
"642922","1"
"642923","1"
"642924","1"
"642925","1"
"642926","1"
"642927","1"
"642928","1"
"642929","1"
"642930","1"
"642931","1"
"642932","1"
"642933","1"
"642934","0"
"642936","1"
"642937","1"
"642938","1"
"642939","1"
"642940","1"
"642941","1"
"642942","1"
"642943","0"
"642944","1"
"642945","1"
"642946","1"
"642947","1"
"642948","1"
"642949","1"
"642953","1"
"642954","1"
"642955","1"
"642956","1"
"642957","1"
"642960","1"
"642961","1"
"642963","1"
"642964","1"
"642965","1"
"642966","1"
"642973","1"
"642978","1"
"642979","1"
"642980","0"
"642981","0"
"642982","1"
"642984","0"
"642985","0"
"642986","1"
"642988","1"
"642989","1"
"642990","1"
"642991","1"
"642994","1"
"642995","1"
"642996","1"
"642997","1"
"642998","1"
"642999","1"
"643000","1"
"643001","1"
"643002","1"
"643003","1"
"643004","1"
"643005","1"
"643006","1"
"643007","1"
"643008","1"
"643010","1"
"643012","0"
"643013","1"
"643014","1"
"643015","1"
"643018","1"
"643017","1"
"643019","1"
"643020","1"
"643021","1"
"643022","0"
"643023","0"
"643024","1"
"643025","1"
"643027","1"
"643032","1"
"643033","1"
"643034","1"
"643035","1"
"643036","1"
"643037","0"
"643038","0"
"643039","1"
"643040","1"
"643041","1"
"643043","1"
"643044","0"
"643047","1"
"643048","1"
"643049","1"
"643050","1"
"643051","1"
"643052","1"
"643053","1"
"643054","0"
"643055","0"
"643056","1"
"643059","1"
"643060","1"
"643061","1"
"643062","1"
"643063","1"
"643064","1"
"643065","1"
"643066","1"
"643067","1"
"643068","1"
"643069","0"
"643070","1"
"643072","1"
"643075","0"
"643096","1"
"643099","1"
"643100","1"
"643101","1"
"643102","0"
"643103","1"
"643104","1"
"643105","1"
"643106","1"
"643107","0"
"643108","1"
"643110","1"
"643111","1"
"643112","1"
"643113","0"
"643114","0"
"643115","1"
"643116","0"
"643117","1"
"643118","0"
"643119","1"
"643121","1"
"643127","1"
"643129","1"
"643130","0"
"643131","1"
"643134","1"
"643137","0"
"643138","1"
"643139","1"
"643141","0"
"643147","0"
"643149","1"
"643150","1"
"643155","1"
"643156","1"
"643157","1"
"643158","1"
"643160","0"
"643161","1"
"643162","1"
"643163","1"
"643164","0"
"643166","1"
"643167","0"
"643168","1"
"643169","1"
"643170","1"
"643171","1"
"643172","1"
"643173","0"
"643174","1"
"643175","1"
"643176","1"
"643177","0"
"643178","1"
"643179","1"
"643180","1"
"643182","1"
"643187","0"
"643189","1"
"643190","1"
"643191","1"
"643194","1"
"643195","1"
"643196","1"
"643197","1"
"643198","1"
"643199","0"
"643200","1"
"643203","1"
"643204","1"
"643210","1"
"643211","1"
"643212","1"
"643213","1"
"643214","1"
"643215","1"
"643216","1"
"643217","0"
"643218","1"
"643219","1"
"643220","0"
"643221","1"
"643222","1"
"643223","0"
"643224","1"
"643225","0"
"643229","1"
"643230","1"
"643231","1"
"643232","1"
"643233","1"
"643234","1"
"643235","1"
"643236","1"
"643238","1"
"643239","1"
"643240","1"
"643242","0"
"643243","1"
"643244","1"
"643246","0"
"643247","1"
"643248","0"
"643249","1"
"643250","0"
"643251","0"
"643252","1"
"643253","1"
"643254","1"
"643255","1"
"643257","1"
"643258","1"
"643259","1"
"643260","0"
"643261","1"
"643263","1"
"643265","1"
"643266","1"
"643267","1"
"643268","1"
"643269","1"
"643270","1"
"643271","1"
"643272","1"
"643273","1"
"643274","1"
"643275","1"
"643276","1"
"643277","1"
"643278","1"
"643279","1"
"643280","0"
"643281","1"
"643282","1"
"643283","1"
"643284","1"
"643285","1"
"643288","1"
"643289","1"
"643290","1"
"643291","0"
"643292","1"
"643293","1"
"643294","1"
"643295","1"
"643296","1"
"643297","1"
"643298","0"
"643306","1"
"643310","1"
"643311","1"
"643312","1"
"643314","1"
"643315","0"
"643316","1"
"643317","1"
"643318","1"
"643321","0"
"643325","1"
"643342","1"
"643343","1"
"643345","1"
"643349","1"
"643350","1"
"643351","1"
"643352","1"
"643353","1"
"643354","1"
"643355","1"
"643357","1"
"643361","1"
"643358","0"
"643359","0"
"643360","0"
"643362","1"
"643365","1"
"643363","0"
"643364","0"
"643366","1"
"643373","1"
"643369","1"
"643367","1"
"643368","1"
"643370","1"
"643374","1"
"643375","0"
"643376","0"
"643380","0"
"643381","1"
"643382","1"
"643383","1"
"643384","0"
"643385","0"
"643386","0"
"643387","1"
"643388","0"
"643389","0"
"643390","1"
"643391","0"
"643393","0"
"643394","1"
"643395","0"
"643396","1"
"643397","1"
"643399","1"
"643400","1"
"643403","1"
"643404","1"
"643405","1"
"643406","1"
"643407","1"
"643408","1"
"643409","1"
"643410","1"
"643411","1"
"643412","1"
"643413","1"
"643414","0"
"643415","1"
"643416","1"
"643417","1"
"643418","1"
"643419","0"
"643421","1"
"643423","0"
"643425","0"
"643426","1"
"643427","1"
"643432","1"
"643434","1"
"643435","1"
"643436","1"
"643438","1"
"643439","1"
"643441","0"
"643442","1"
"643443","0"
"643449","1"
"643450","1"
"643451","1"
"643452","1"
"643453","1"
"643454","1"
"643455","1"
"643457","1"
"643461","0"
"643459","1"
"643467","1"
"643462","0"
"643466","0"
"643463","1"
"643458","1"
"643468","0"
"643469","0"
"643470","0"
"643471","1"
"643472","1"
"643473","1"
"643474","1"
"643475","0"
"643476","1"
"643477","1"
"643478","1"
"643479","1"
"643480","1"
"643481","1"
"643482","0"
"643483","1"
"643485","0"
"643486","1"
"643487","1"
"643488","1"
"643489","1"
"643490","1"
"643491","1"
"643492","1"
"643495","1"
"643496","1"
"643497","1"
"643498","1"
"643499","1"
"643501","1"
"643503","1"
"643504","1"
"643505","1"
"643506","1"
"643508","1"
"643512","1"
"643513","1"
"643514","0"
"643516","1"
"643517","0"
"643519","0"
"643520","0"
"643521","1"
"643522","1"
"643524","1"
"643526","0"
"643528","1"
"643529","1"
"643530","1"
"643531","1"
"643533","0"
"643537","1"
"643544","0"
"643546","1"
"643547","0"
"643548","0"
"643549","1"
"643558","1"
"643559","1"
"643562","1"
"643575","1"
"643576","0"
"643579","0"
"643582","1"
"643585","1"
"643586","1"
"643587","1"
"643592","1"
"643593","1"
"643595","1"
"643597","1"
"643602","0"
"643604","1"
"643605","0"
"643607","1"
"643608","1"
"643609","1"
"643612","0"
"643613","1"
"643615","1"
"643616","1"
"643617","1"
"643618","0"
"643619","1"
"643622","1"
"643624","1"
"643626","0"
"643627","0"
"643628","1"
"643629","1"
"643635","1"
"643636","0"
"643639","0"
"643640","1"
"643641","1"
"643642","1"
"643643","1"
"643645","1"
"643649","1"
"643653","1"
"643657","1"
"643658","1"
"643661","1"
"643663","0"
"643664","1"
"643665","1"
"643667","1"
"643668","1"
"643669","1"
"643670","1"
"643671","1"
"643672","1"
"643673","1"
"643674","1"
"643676","1"
"643677","0"
"643679","1"
"643681","1"
"643686","1"
"643695","1"
"643696","1"
"643697","1"
"643698","1"
"643700","0"
"643702","1"
"643703","1"
"643704","0"
"643714","1"
"643716","1"
"643718","0"
"643721","1"
"643723","1"
"643724","1"
"643730","1"
"643734","1"
"643739","1"
"643744","1"
"643748","0"
"643749","0"
"643750","1"
"643753","1"
"643756","0"
"643757","1"
"643759","1"
"643761","1"
"643762","1"
"643763","0"
"643764","0"
"643767","1"
"643768","1"
"643769","1"
"643770","1"
"643772","1"
"643774","1"
"643775","1"
"643777","0"
"643780","1"
"643785","1"
"643786","0"
"643791","1"
"643795","1"
"643801","0"
"643807","1"
"643817","1"
"643827","1"
"643829","1"
"643833","1"
"643838","1"
"643840","1"
"643841","1"
"643842","1"
"643847","1"
"643848","1"
"643849","1"
"643850","1"
"643852","1"
"643857","1"
"643858","1"
"643861","1"
"643863","0"
"643864","1"
"643865","0"
"643868","1"
"643869","1"
"643870","1"
"643872","0"
"643873","1"
"643875","1"
"643878","1"
"643881","0"
"643887","1"
"643889","1"
"643890","1"
"643891","1"
"643892","1"
"643893","1"
"643894","1"
"643898","0"
"643904","1"
"643905","1"
"643906","1"
"643912","0"
"643913","1"
"643914","1"
"643920","1"
"643923","1"
"643924","1"
"643925","1"
"643926","1"
"643927","1"
"643929","1"
"643931","0"
"643934","1"
